unix_ts,component,num_running,num_waiting,num_swapped,gpu_cache_usage,queue_time_sum_s,queue_time_count,scrape_ok,error
1785333377.550096,prefill,0.0,0.0,,,0.0001013890141621232,2.0,True,
1785333377.550096,decode,1.0,0.0,,,6.257905624806881e-05,1.0,True,
1785333378.551140,prefill,0.0,0.0,,,0.0001013890141621232,2.0,True,
1785333378.551140,decode,0.0,0.0,,,0.00011809496209025383,2.0,True,
1785333379.552183,prefill,0.0,0.0,,,0.000152497086673975,3.0,True,
1785333379.552183,decode,1.0,0.0,,,0.00011809496209025383,2.0,True,
1785333380.553235,prefill,0.0,0.0,,,0.0002007241128012538,4.0,True,
1785333380.553235,decode,2.0,0.0,,,0.00011809496209025383,2.0,True,
1785333381.554293,prefill,0.0,0.0,,,0.00024753017351031303,5.0,True,
1785333381.554293,decode,2.0,0.0,,,0.00016316596884280443,3.0,True,
1785333382.555341,prefill,0.0,0.0,,,0.00034047814551740885,7.0,True,
1785333382.555341,decode,3.0,0.0,,,0.00018377299420535564,4.0,True,
1785333383.556349,prefill,0.0,0.0,,,0.00043286115396767855,9.0,True,
1785333383.556349,decode,3.0,0.0,,,0.00020372599828988314,5.0,True,
1785333384.557399,prefill,0.0,0.0,,,0.00043286115396767855,9.0,True,
1785333384.557399,decode,2.0,0.0,,,0.0002325819805264473,7.0,True,
1785333385.558455,prefill,0.0,0.0,,,0.0004828842356801033,10.0,True,
1785333385.558455,decode,2.0,0.0,,,0.00025186093989759684,8.0,True,
1785333386.559424,prefill,0.0,0.0,,,0.0004828842356801033,10.0,True,
1785333386.559424,decode,1.0,0.0,,,0.00027150590904057026,9.0,True,
1785333387.560469,prefill,0.0,0.0,,,0.0004828842356801033,10.0,True,
1785333387.560469,decode,0.0,0.0,,,0.00029174890369176865,10.0,True,
1785333388.561521,prefill,0.0,0.0,,,0.0006045452319085598,12.0,True,
1785333388.561521,decode,1.0,0.0,,,0.00029174890369176865,10.0,True,
1785333389.562564,prefill,0.0,0.0,,,0.0006045452319085598,12.0,True,
1785333389.562564,decode,2.0,0.0,,,0.00029174890369176865,10.0,True,
1785333390.563567,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333390.563567,decode,2.0,0.0,,,0.0003411059733480215,11.0,True,
1785333391.564585,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333391.564585,decode,2.0,0.0,,,0.00036039005499333143,12.0,True,
1785333392.565633,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333392.565633,decode,1.0,0.0,,,0.00037942605558782816,13.0,True,
1785333393.566675,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333393.566675,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333394.567712,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333394.567712,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333395.568765,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333395.568765,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333396.569773,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333396.569773,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333397.570822,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333397.570822,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333398.571870,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333398.571870,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333399.572909,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333399.572909,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333400.573954,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333400.573954,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333401.574993,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333401.574993,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333402.576035,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333402.576035,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333403.577078,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333403.577078,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333404.578114,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333404.578114,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333405.579167,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333405.579167,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333406.580204,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333406.580204,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333407.581248,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333407.581248,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333408.581571,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333408.581571,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333409.582615,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333409.582615,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333410.583662,prefill,0.0,0.0,,,0.000692673260346055,14.0,True,
1785333410.583662,decode,0.0,0.0,,,0.00039937812834978104,14.0,True,
1785333411.584712,prefill,0.0,0.0,,,0.0008098912658169866,15.0,True,
1785333411.584712,decode,1.0,0.0,,,0.00039937812834978104,14.0,True,
1785333412.585755,prefill,0.0,0.0,,,0.0008098912658169866,15.0,True,
1785333412.585755,decode,0.0,0.0,,,0.00045584910549223423,15.0,True,
1785333413.586819,prefill,5.0,0.0,,,0.001199716585688293,26.0,True,
1785333413.586819,decode,11.0,0.0,,,0.00045584910549223423,15.0,True,
1785333414.587894,prefill,10.0,0.0,,,0.0014385514659807086,31.0,True,
1785333414.587894,decode,16.0,0.0,,,0.00045584910549223423,15.0,True,
1785333415.588970,prefill,19.0,0.0,,,0.002127568586729467,41.0,True,
1785333415.588970,decode,15.0,0.0,,,0.0007922811200842261,26.0,True,
1785333416.590014,prefill,26.0,0.0,,,0.004699628218077123,60.0,True,
1785333416.590014,decode,29.0,0.0,,,0.000906566041521728,31.0,True,
1785333417.591079,prefill,26.0,0.0,,,0.004699628218077123,60.0,True,
1785333417.591079,decode,19.0,0.0,,,0.0013862234773114324,41.0,True,
1785333418.592218,prefill,38.0,9.0,,,0.01080891105812043,86.0,True,
1785333418.592218,decode,45.0,0.0,,,0.0013862234773114324,41.0,True,
1785333419.593233,prefill,26.0,43.0,,,0.025728293345309794,124.0,True,
1785333419.593233,decode,26.0,0.0,,,0.0028504148358479142,60.0,True,
1785333420.594267,prefill,26.0,43.0,,,0.025728293345309794,124.0,True,
1785333420.594267,decode,64.0,0.0,,,0.0028504148358479142,60.0,True,
1785333421.595322,prefill,38.0,53.0,,,17.4312105209101,150.0,True,
1785333421.595322,decode,38.0,0.0,,,0.007598611060529947,86.0,True,
1785333422.596385,prefill,38.0,53.0,,,17.4312105209101,150.0,True,
1785333422.596385,decode,26.0,0.0,,,0.01647008245345205,124.0,True,
1785333423.597518,prefill,26.0,86.0,,,68.30866290221456,188.0,True,
1785333423.597518,decode,64.0,0.0,,,0.01647008245345205,124.0,True,
1785333424.598572,prefill,26.0,86.0,,,68.30866290221456,188.0,True,
1785333424.598572,decode,38.0,0.0,,,0.021250337013043463,150.0,True,
1785333425.599622,prefill,38.0,96.0,,,127.94956778513733,214.0,True,
1785333425.599622,decode,26.0,0.0,,,0.031015512766316533,188.0,True,
1785333426.600717,prefill,26.0,140.0,,,235.8600788791664,252.0,True,
1785333426.600717,decode,64.0,0.0,,,0.031015512766316533,188.0,True,
1785333427.601775,prefill,26.0,140.0,,,235.8600788791664,252.0,True,
1785333427.601775,decode,38.0,0.0,,,0.03513347927946597,214.0,True,
1785333428.602825,prefill,38.0,145.0,,,321.4051732857479,278.0,True,
1785333428.602825,decode,64.0,0.0,,,0.03513347927946597,214.0,True,
1785333429.603872,prefill,26.0,184.0,,,475.81337504507974,316.0,True,
1785333429.603872,decode,26.0,0.0,,,0.0378236387623474,252.0,True,
1785333430.604916,prefill,26.0,184.0,,,475.81337504507974,316.0,True,
1785333430.604916,decode,64.0,0.0,,,0.0378236387623474,252.0,True,
1785333431.605957,prefill,38.0,185.0,,,611.3190377653809,342.0,True,
1785333431.605957,decode,38.0,0.0,,,0.04240331728942692,278.0,True,
1785333432.606993,prefill,38.0,185.0,,,611.3190377653809,342.0,True,
1785333432.606993,decode,26.0,0.0,,,0.0511314437026158,316.0,True,
1785333433.608054,prefill,26.0,230.0,,,799.3969208108028,380.0,True,
1785333433.608054,decode,64.0,0.0,,,0.0511314437026158,316.0,True,
1785333434.609098,prefill,26.0,230.0,,,799.3969208108028,380.0,True,
1785333434.609098,decode,38.0,0.0,,,0.05248725845012814,342.0,True,
1785333435.610212,prefill,38.0,233.0,,,973.4436270560836,406.0,True,
1785333435.610212,decode,26.0,0.0,,,0.0603471725480631,380.0,True,
1785333436.610526,prefill,26.0,266.0,,,1242.5778908632929,444.0,True,
1785333436.610526,decode,64.0,0.0,,,0.0603471725480631,380.0,True,
1785333437.611583,prefill,26.0,266.0,,,1242.5778908632929,444.0,True,
1785333437.611583,decode,38.0,0.0,,,0.06513744301628321,406.0,True,
1785333438.612630,prefill,38.0,271.0,,,1449.4267812659964,470.0,True,
1785333438.612630,decode,64.0,0.0,,,0.06513744301628321,406.0,True,
1785333439.613669,prefill,26.0,303.0,,,1752.7539455482038,508.0,True,
1785333439.613669,decode,26.0,0.0,,,0.07177204848267138,444.0,True,
1785333440.614706,prefill,26.0,303.0,,,1752.7539455482038,508.0,True,
1785333440.614706,decode,64.0,0.0,,,0.07177204848267138,444.0,True,
1785333441.615752,prefill,38.0,306.0,,,2000.2622975001577,534.0,True,
1785333441.615752,decode,38.0,0.0,,,0.07359301764518023,470.0,True,
1785333442.616849,prefill,38.0,306.0,,,2000.2622975001577,534.0,True,
1785333442.616849,decode,26.0,0.0,,,0.08227480144705623,508.0,True,
1785333443.617889,prefill,26.0,341.0,,,2361.8927012764616,572.0,True,
1785333443.617889,decode,64.0,0.0,,,0.08227480144705623,508.0,True,
1785333444.618948,prefill,26.0,341.0,,,2361.8927012764616,572.0,True,
1785333444.618948,decode,38.0,0.0,,,0.08419547928497195,534.0,True,
1785333445.620001,prefill,38.0,347.0,,,2618.9430675683543,598.0,True,
1785333445.620001,decode,26.0,0.0,,,0.08580658561550081,572.0,True,
1785333446.620569,prefill,26.0,384.0,,,3046.569035080611,636.0,True,
1785333446.620569,decode,64.0,0.0,,,0.08580658561550081,572.0,True,
1785333447.621621,prefill,26.0,384.0,,,3046.569035080611,636.0,True,
1785333447.621621,decode,38.0,0.0,,,0.08788229897618294,598.0,True,
