received_unix_ns,batch_id,service_name,scope_name,scope_version,trace_id,span_id,parent_span_id,name,kind,start_time_unix_ns,end_time_unix_ns,duration_ms,status_code,status_message,resource_attributes_json,span_attributes_json,events_json,links_count
1785364438067078010,e72adcfc6bdb4c7897963c1cda670551,vllm-prefill-neptune,vllm.llm_engine,,86fd469fdd9b45f1ac4ec19dd23302e2,f484419090625017,53a14a6d423d4d7c,llm_request,2,1785364435038360320,1785364435521703432,483.343112,0,,"{""service.name"": ""vllm-prefill-neptune"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 0.48235344886779785, ""gen_ai.latency.time_in_model_decode"": 0.0, ""gen_ai.latency.time_in_model_inference"": 0.47632200503721833, ""gen_ai.latency.time_in_model_prefill"": 0.47632200503721833, ""gen_ai.latency.time_in_queue"": 5.699601024389267e-05, ""gen_ai.latency.time_to_first_token"": 0.48235344886779785, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e-0"", ""gen_ai.request.max_tokens"": 1, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 1, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364438067078010,e72adcfc6bdb4c7897963c1cda670551,vllm-prefill-neptune,vllm.llm_engine,,13d3eac3b41d433ba0927fe68f832b69,e5107c11cb074ea6,56fbb28ec4b049a6,llm_request,2,1785364435897799168,1785364435957935894,60.136726,0,,"{""service.name"": ""vllm-prefill-neptune"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 0.05938529968261719, ""gen_ai.latency.time_in_model_decode"": 0.0, ""gen_ai.latency.time_in_model_inference"": 0.054272976936772466, ""gen_ai.latency.time_in_model_prefill"": 0.054272976936772466, ""gen_ai.latency.time_in_queue"": 4.7252047806978226e-05, ""gen_ai.latency.time_to_first_token"": 0.05938529968261719, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61-0"", ""gen_ai.request.max_tokens"": 1, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 1, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364438067078010,e72adcfc6bdb4c7897963c1cda670551,vllm-prefill-neptune,vllm.llm_engine,,917bf4a7b7df454baa5900a9ede73a1e,6ebaf47a42d01bd9,9fbecfd27b894199,llm_request,2,1785364436897991168,1785364436968930832,70.939664,0,,"{""service.name"": ""vllm-prefill-neptune"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 0.07016134262084961, ""gen_ai.latency.time_in_model_decode"": 0.0, ""gen_ai.latency.time_in_model_inference"": 0.06546948209870607, ""gen_ai.latency.time_in_model_prefill"": 0.06546948209870607, ""gen_ai.latency.time_in_queue"": 5.0198985263705254e-05, ""gen_ai.latency.time_to_first_token"": 0.07016134262084961, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea-0"", ""gen_ai.request.max_tokens"": 1, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 1, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364438067078010,e72adcfc6bdb4c7897963c1cda670551,vllm-prefill-neptune,vllm.llm_engine,,e58abb9e484c44faa2094dbf9a5b9a9b,fe551a8c67b7406d,fa093626f8a3404e,llm_request,2,1785364437901131520,1785364437964653589,63.522069,0,,"{""service.name"": ""vllm-prefill-neptune"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 0.0627138614654541, ""gen_ai.latency.time_in_model_decode"": 0.0, ""gen_ai.latency.time_in_model_inference"": 0.05863836593925953, ""gen_ai.latency.time_in_model_prefill"": 0.05863836593925953, ""gen_ai.latency.time_in_queue"": 3.9866077713668346e-05, ""gen_ai.latency.time_to_first_token"": 0.0627138614654541, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f-0"", ""gen_ai.request.max_tokens"": 1, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 1, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364441011812987,4df7be4fa6e248ce8d15b3dac6a6d3e7,vllm-decode-ganymede,vllm.llm_engine,,86fd469fdd9b45f1ac4ec19dd23302e2,3d3055005c0c6a1d,53a14a6d423d4d7c,llm_request,2,1785364435615375104,1785364437510826713,1895.451609,0,,"{""service.name"": ""vllm-decode-ganymede"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 1.8945322036743164, ""gen_ai.latency.time_in_model_decode"": 1.7853574650362134, ""gen_ai.latency.time_in_model_inference"": 1.8895192249910906, ""gen_ai.latency.time_in_model_prefill"": 0.1041617599548772, ""gen_ai.latency.time_in_queue"": 0.00025831395760178566, ""gen_ai.latency.time_to_first_token"": 0.1091914176940918, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364441011812987,4df7be4fa6e248ce8d15b3dac6a6d3e7,vllm-decode-ganymede,vllm.llm_engine,,13d3eac3b41d433ba0927fe68f832b69,ac1077f48fb7ac15,56fbb28ec4b049a6,llm_request,2,1785364435972016896,1785364437915662935,1943.646039,0,,"{""service.name"": ""vllm-decode-ganymede"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 1.9427220821380615, ""gen_ai.latency.time_in_model_decode"": 1.794235018081963, ""gen_ai.latency.time_in_model_inference"": 1.9101358690531924, ""gen_ai.latency.time_in_model_prefill"": 0.11590085097122937, ""gen_ai.latency.time_in_queue"": 2.043391577899456e-05, ""gen_ai.latency.time_to_first_token"": 0.1483454704284668, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364441011812987,4df7be4fa6e248ce8d15b3dac6a6d3e7,vllm-decode-ganymede,vllm.llm_engine,,917bf4a7b7df454baa5900a9ede73a1e,0625277a92dcb968,9fbecfd27b894199,llm_request,2,1785364436983340032,1785364438893748422,1910.40839,0,,"{""service.name"": ""vllm-decode-ganymede"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 1.9096369743347168, ""gen_ai.latency.time_in_model_decode"": 1.7883265449199826, ""gen_ai.latency.time_in_model_inference"": 1.9053979989839718, ""gen_ai.latency.time_in_model_prefill"": 0.11707145406398922, ""gen_ai.latency.time_in_queue"": 2.0119943656027317e-05, ""gen_ai.latency.time_to_first_token"": 0.12143826484680176, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364441011812987,4df7be4fa6e248ce8d15b3dac6a6d3e7,vllm-decode-ganymede,vllm.llm_engine,,e58abb9e484c44faa2094dbf9a5b9a9b,8e71652a86535445,fa093626f8a3404e,llm_request,2,1785364437975597312,1785364439934666197,1959.068885,0,,"{""service.name"": ""vllm-decode-ganymede"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 1.958380937576294, ""gen_ai.latency.time_in_model_decode"": 1.787442854954861, ""gen_ai.latency.time_in_model_inference"": 1.9026744599686936, ""gen_ai.latency.time_in_model_prefill"": 0.11523160501383245, ""gen_ai.latency.time_in_queue"": 1.9786995835602283e-05, ""gen_ai.latency.time_to_first_token"": 0.1661059856414795, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364441011812987,4df7be4fa6e248ce8d15b3dac6a6d3e7,vllm-decode-ganymede,vllm.llm_engine,,8511f779de584431b09b5dceca4e1f5e,a7d0cb7013458e76,e3ef9b0fa8754c71,llm_request,2,1785364438985106944,1785364440908156504,1923.04956,0,,"{""service.name"": ""vllm-decode-ganymede"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 1.9226055145263672, ""gen_ai.latency.time_in_model_decode"": 1.7877923330524936, ""gen_ai.latency.time_in_model_inference"": 1.902962784981355, ""gen_ai.latency.time_in_model_prefill"": 0.11517045192886144, ""gen_ai.latency.time_in_queue"": 1.995998900383711e-05, ""gen_ai.latency.time_to_first_token"": 0.1350727081298828, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785364443082357793,2689590282f94d928477684769d0e871,vllm-prefill-neptune,vllm.llm_engine,,8511f779de584431b09b5dceca4e1f5e,0c76c7fb87ff209d,e3ef9b0fa8754c71,llm_request,2,1785364438903179776,1785364438970987536,67.80776,0,,"{""service.name"": ""vllm-prefill-neptune"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 0.0670020580291748, ""gen_ai.latency.time_in_model_decode"": 0.0, ""gen_ai.latency.time_in_model_inference"": 0.06295852200128138, ""gen_ai.latency.time_in_model_prefill"": 0.06295852200128138, ""gen_ai.latency.time_in_queue"": 5.4412055760622025e-05, ""gen_ai.latency.time_to_first_token"": 0.0670020580291748, ""gen_ai.request.id"": ""cmpl-___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64-0"", ""gen_ai.request.max_tokens"": 1, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 1, ""gen_ai.usage.prompt_tokens"": 32}",[],0
