actual_benchmark_duration_s,actual_failed_requests,actual_measured_saturated,actual_output_token_throughput_tps,actual_p99_itl_ms,actual_p99_tpot_ms,actual_p99_ttft_ms,actual_request_throughput_rps,actual_saturation_assessment,actual_successful_requests,actual_throughput_ratio,actual_total_token_throughput_tps,actual_tpot_slo_ok,actual_ttft_slo_ok,combined_avg_power_w,combined_energy_j,configured_request_rate_rps,covered_gpu_stream_count,decision_mode,decision_status,decode_ganymede_decode-2_gpu_mem_clock_avg_mhz,decode_ganymede_decode-2_gpu_mem_clock_max_mhz,decode_ganymede_decode-2_gpu_mem_util_avg_pct,decode_ganymede_decode-2_gpu_mem_util_max_pct,decode_ganymede_decode-2_gpu_memory_used_avg_mib,decode_ganymede_decode-2_gpu_memory_used_max_mib,decode_ganymede_decode-2_gpu_power_avg_w,decode_ganymede_decode-2_gpu_power_limit_avg_w,decode_ganymede_decode-2_gpu_power_limit_max_w,decode_ganymede_decode-2_gpu_power_max_w,decode_ganymede_decode-2_gpu_pstate_mode,decode_ganymede_decode-2_gpu_sm_clock_avg_mhz,decode_ganymede_decode-2_gpu_sm_clock_max_mhz,decode_ganymede_decode-2_gpu_sm_clock_min_mhz,decode_ganymede_decode-2_gpu_temperature_avg_c,decode_ganymede_decode-2_gpu_temperature_max_c,decode_ganymede_decode-2_gpu_util_avg_pct,decode_ganymede_decode-2_gpu_util_max_pct,decode_ganymede_decode-2_network_rx_bytes,decode_ganymede_decode-2_network_tx_bytes,decode_ganymede_decode-2_samples,decode_ganymede_decode-2_target_freq_mhz,decode_ganymede_decode-3_gpu_mem_clock_avg_mhz,decode_ganymede_decode-3_gpu_mem_clock_max_mhz,decode_ganymede_decode-3_gpu_mem_util_avg_pct,decode_ganymede_decode-3_gpu_mem_util_max_pct,decode_ganymede_decode-3_gpu_memory_used_avg_mib,decode_ganymede_decode-3_gpu_memory_used_max_mib,decode_ganymede_decode-3_gpu_power_avg_w,decode_ganymede_decode-3_gpu_power_limit_avg_w,decode_ganymede_decode-3_gpu_power_limit_max_w,decode_ganymede_decode-3_gpu_power_max_w,decode_ganymede_decode-3_gpu_pstate_mode,decode_ganymede_decode-3_gpu_sm_clock_avg_mhz,decode_ganymede_decode-3_gpu_sm_clock_max_mhz,decode_ganymede_decode-3_gpu_sm_clock_min_mhz,decode_ganymede_decode-3_gpu_temperature_avg_c,decode_ganymede_decode-3_gpu_temperature_max_c,decode_ganymede_decode-3_gpu_util_avg_pct,decode_ganymede_decode-3_gpu_util_max_pct,decode_ganymede_decode-3_network_rx_bytes,decode_ganymede_decode-3_network_tx_bytes,decode_ganymede_decode-3_samples,decode_ganymede_decode-3_target_freq_mhz,decode_ganymede_decode-4_gpu_mem_clock_avg_mhz,decode_ganymede_decode-4_gpu_mem_clock_max_mhz,decode_ganymede_decode-4_gpu_mem_util_avg_pct,decode_ganymede_decode-4_gpu_mem_util_max_pct,decode_ganymede_decode-4_gpu_memory_used_avg_mib,decode_ganymede_decode-4_gpu_memory_used_max_mib,decode_ganymede_decode-4_gpu_power_avg_w,decode_ganymede_decode-4_gpu_power_limit_avg_w,decode_ganymede_decode-4_gpu_power_limit_max_w,decode_ganymede_decode-4_gpu_power_max_w,decode_ganymede_decode-4_gpu_pstate_mode,decode_ganymede_decode-4_gpu_sm_clock_avg_mhz,decode_ganymede_decode-4_gpu_sm_clock_max_mhz,decode_ganymede_decode-4_gpu_sm_clock_min_mhz,decode_ganymede_decode-4_gpu_temperature_avg_c,decode_ganymede_decode-4_gpu_temperature_max_c,decode_ganymede_decode-4_gpu_util_avg_pct,decode_ganymede_decode-4_gpu_util_max_pct,decode_ganymede_decode-4_network_rx_bytes,decode_ganymede_decode-4_network_tx_bytes,decode_ganymede_decode-4_samples,decode_ganymede_decode-4_target_freq_mhz,decode_ganymede_gpu_mem_clock_avg_mhz,decode_ganymede_gpu_mem_clock_max_mhz,decode_ganymede_gpu_mem_util_avg_pct,decode_ganymede_gpu_mem_util_max_pct,decode_ganymede_gpu_memory_used_avg_mib,decode_ganymede_gpu_memory_used_max_mib,decode_ganymede_gpu_power_avg_w,decode_ganymede_gpu_power_limit_avg_w,decode_ganymede_gpu_power_limit_max_w,decode_ganymede_gpu_power_max_w,decode_ganymede_gpu_pstate_mode,decode_ganymede_gpu_sm_clock_avg_mhz,decode_ganymede_gpu_sm_clock_max_mhz,decode_ganymede_gpu_sm_clock_min_mhz,decode_ganymede_gpu_temperature_avg_c,decode_ganymede_gpu_temperature_max_c,decode_ganymede_gpu_util_avg_pct,decode_ganymede_gpu_util_max_pct,decode_ganymede_network_rx_bytes,decode_ganymede_network_tx_bytes,decode_ganymede_samples,decode_ganymede_target_freq_mhz,decode_gpu,decode_instances,decode_predicted_p99_tpot_ms,decode_predicted_p_saturated,decode_request_rate_per_instance_rps,decode_target_freq_mhz,energy_per_request_j,ganymede_energy_j,gpu_stream_count,input_len,kv_bytes_per_token,kv_effective_bandwidth_gbps,kv_total_bytes,min_gpu_coverage_ratio,neptune_energy_j,num_candidates,num_safe,output_len,predicted_cluster_power_w,predicted_dispatch_ms,predicted_kv_transfer_ms,prefill_gpu,prefill_instances,prefill_neptune_gpu_mem_clock_avg_mhz,prefill_neptune_gpu_mem_clock_max_mhz,prefill_neptune_gpu_mem_util_avg_pct,prefill_neptune_gpu_mem_util_max_pct,prefill_neptune_gpu_memory_used_avg_mib,prefill_neptune_gpu_memory_used_max_mib,prefill_neptune_gpu_power_avg_w,prefill_neptune_gpu_power_limit_avg_w,prefill_neptune_gpu_power_limit_max_w,prefill_neptune_gpu_power_max_w,prefill_neptune_gpu_pstate_mode,prefill_neptune_gpu_sm_clock_avg_mhz,prefill_neptune_gpu_sm_clock_max_mhz,prefill_neptune_gpu_sm_clock_min_mhz,prefill_neptune_gpu_temperature_avg_c,prefill_neptune_gpu_temperature_max_c,prefill_neptune_gpu_util_avg_pct,prefill_neptune_gpu_util_max_pct,prefill_neptune_network_rx_bytes,prefill_neptune_network_tx_bytes,prefill_neptune_prefill-2_gpu_mem_clock_avg_mhz,prefill_neptune_prefill-2_gpu_mem_clock_max_mhz,prefill_neptune_prefill-2_gpu_mem_util_avg_pct,prefill_neptune_prefill-2_gpu_mem_util_max_pct,prefill_neptune_prefill-2_gpu_memory_used_avg_mib,prefill_neptune_prefill-2_gpu_memory_used_max_mib,prefill_neptune_prefill-2_gpu_power_avg_w,prefill_neptune_prefill-2_gpu_power_limit_avg_w,prefill_neptune_prefill-2_gpu_power_limit_max_w,prefill_neptune_prefill-2_gpu_power_max_w,prefill_neptune_prefill-2_gpu_pstate_mode,prefill_neptune_prefill-2_gpu_sm_clock_avg_mhz,prefill_neptune_prefill-2_gpu_sm_clock_max_mhz,prefill_neptune_prefill-2_gpu_sm_clock_min_mhz,prefill_neptune_prefill-2_gpu_temperature_avg_c,prefill_neptune_prefill-2_gpu_temperature_max_c,prefill_neptune_prefill-2_gpu_util_avg_pct,prefill_neptune_prefill-2_gpu_util_max_pct,prefill_neptune_prefill-2_network_rx_bytes,prefill_neptune_prefill-2_network_tx_bytes,prefill_neptune_prefill-2_samples,prefill_neptune_prefill-2_target_freq_mhz,prefill_neptune_prefill-3_gpu_mem_clock_avg_mhz,prefill_neptune_prefill-3_gpu_mem_clock_max_mhz,prefill_neptune_prefill-3_gpu_mem_util_avg_pct,prefill_neptune_prefill-3_gpu_mem_util_max_pct,prefill_neptune_prefill-3_gpu_memory_used_avg_mib,prefill_neptune_prefill-3_gpu_memory_used_max_mib,prefill_neptune_prefill-3_gpu_power_avg_w,prefill_neptune_prefill-3_gpu_power_limit_avg_w,prefill_neptune_prefill-3_gpu_power_limit_max_w,prefill_neptune_prefill-3_gpu_power_max_w,prefill_neptune_prefill-3_gpu_pstate_mode,prefill_neptune_prefill-3_gpu_sm_clock_avg_mhz,prefill_neptune_prefill-3_gpu_sm_clock_max_mhz,prefill_neptune_prefill-3_gpu_sm_clock_min_mhz,prefill_neptune_prefill-3_gpu_temperature_avg_c,prefill_neptune_prefill-3_gpu_temperature_max_c,prefill_neptune_prefill-3_gpu_util_avg_pct,prefill_neptune_prefill-3_gpu_util_max_pct,prefill_neptune_prefill-3_network_rx_bytes,prefill_neptune_prefill-3_network_tx_bytes,prefill_neptune_prefill-3_samples,prefill_neptune_prefill-3_target_freq_mhz,prefill_neptune_prefill-4_gpu_mem_clock_avg_mhz,prefill_neptune_prefill-4_gpu_mem_clock_max_mhz,prefill_neptune_prefill-4_gpu_mem_util_avg_pct,prefill_neptune_prefill-4_gpu_mem_util_max_pct,prefill_neptune_prefill-4_gpu_memory_used_avg_mib,prefill_neptune_prefill-4_gpu_memory_used_max_mib,prefill_neptune_prefill-4_gpu_power_avg_w,prefill_neptune_prefill-4_gpu_power_limit_avg_w,prefill_neptune_prefill-4_gpu_power_limit_max_w,prefill_neptune_prefill-4_gpu_power_max_w,prefill_neptune_prefill-4_gpu_pstate_mode,prefill_neptune_prefill-4_gpu_sm_clock_avg_mhz,prefill_neptune_prefill-4_gpu_sm_clock_max_mhz,prefill_neptune_prefill-4_gpu_sm_clock_min_mhz,prefill_neptune_prefill-4_gpu_temperature_avg_c,prefill_neptune_prefill-4_gpu_temperature_max_c,prefill_neptune_prefill-4_gpu_util_avg_pct,prefill_neptune_prefill-4_gpu_util_max_pct,prefill_neptune_prefill-4_network_rx_bytes,prefill_neptune_prefill-4_network_tx_bytes,prefill_neptune_prefill-4_samples,prefill_neptune_prefill-4_target_freq_mhz,prefill_neptune_samples,prefill_neptune_target_freq_mhz,prefill_predicted_p99_queue_plus_prefill_ms,prefill_predicted_p99_ttft_ms,prefill_predicted_p_saturated,prefill_request_rate_per_instance_rps,prefill_target_freq_mhz,recommended_is_safe,seq,workload_id
12.23,0,,26.16,73.73,64.8,287.63,0.82,INCONCLUSIVE_FINITE_POISSON,10,0.82,51.51,True,True,237.205841,7507.62389,1.0,8,safe_min_power,OK,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,6251.0,6251.0,40.0,100.0,18667.76,18677.0,33.3156,72.0,72.0,55.73,P0,360.0,360.0,360.0,40.44,44.0,40.0,100.0,54369743.0,5713793.0,50,360.0,l4,1,154.4,0.079869,1.0,360,750.762389,2591.687298,8,32,131072,24.076,4194304,1.0,4915.936592,100,90,32,147.8,0.0,1.393688,l40s,1,9001.0,9001.0,1.092593,28.0,37815.740741,37817.0,60.882963,350.0,350.0,70.37,P0,480.0,480.0,480.0,28.018519,29.0,1.592593,39.0,273240.0,48815257.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,54,480.0,112.4,113.8,0.024298,1.0,480,True,1,baseline_short
12.48,0,,205.11,85.07,69.84,809.11,6.41,INCONCLUSIVE_FINITE_POISSON,80,0.80125,403.82,True,False,258.479019,8705.558585,8.0,8,safe_min_power,OK,6251.0,6251.0,33.415094,100.0,18557.90566,18721.0,30.704717,72.0,72.0,52.29,P0,360.0,360.0,360.0,37.981132,42.0,33.584906,100.0,361452716.0,6001007.0,53,360.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,6251.0,6251.0,37.679245,100.0,18687.528302,18721.0,32.622453,72.0,72.0,55.71,P0,360.0,360.0,360.0,42.490566,46.0,38.264151,100.0,361452716.0,6001007.0,53,360.0,l4,2,133.1,0.081364,4.0,360,108.819482,3253.918842,8,32,131072,24.076,4194304,1.0,5451.639743,100,90,32,207.9,0.0,1.393688,l40s,1,9001.0,9001.0,4.413793,31.0,37856.758621,37925.0,67.035,350.0,350.0,104.56,P0,210.0,210.0,210.0,28.413793,30.0,12.948276,93.0,1361993.0,357027715.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,58,210.0,185.6,187.0,0.166341,8.0,210,True,2,decode_scale_to_2
12.28,0,,417.08,78.35,66.13,930.91,13.03,INCONCLUSIVE_FINITE_POISSON,160,0.814375,821.14,True,False,296.515866,7356.649189,16.0,8,safe_min_power,OK,6251.0,6251.0,46.153846,100.0,18723.410256,18729.0,35.808974,72.0,72.0,55.31,P0,570.0,570.0,570.0,41.666667,45.0,45.974359,100.0,712622971.0,6529456.0,39,570.0,6251.0,6251.0,43.421053,100.0,18587.789474,18729.0,34.375789,72.0,72.0,54.36,P0,570.0,570.0,570.0,31.605263,35.0,43.236842,100.0,712622971.0,6529456.0,38,570.0,,,,,,,,,,,,,,,,,,,,,0,,6251.0,6251.0,50.736842,100.0,18723.315789,18729.0,37.879474,72.0,72.0,57.03,P0,570.0,570.0,570.0,44.184211,47.0,51.315789,100.0,712622971.0,6529456.0,38,570.0,l4,3,147.6,0.07748,5.333333,570,45.979057,3142.956099,8,32,131072,24.076,4194304,1.0,4213.69309,100,72,32,269.6,0.0,1.393688,l40s,1,9001.0,9001.0,11.860465,58.0,37976.813953,38031.0,75.067674,350.0,350.0,111.63,P0,480.0,480.0,480.0,28.883721,31.0,17.186047,81.0,2651964.0,709076407.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,43,480.0,157.1,158.5,0.11971,16.0,480,True,3,decode_scale_to_3
12.47,0,,513.06,84.62,65.89,1211.74,16.03,INCONCLUSIVE_FINITE_POISSON,200,0.8015,1010.08,True,False,312.14603,7808.641675,20.0,8,safe_min_power,OK,6251.0,6251.0,42.105263,100.0,18729.0,18729.0,34.354474,72.0,72.0,54.87,P0,570.0,570.0,570.0,42.684211,46.0,42.026316,100.0,888826726.0,7401409.0,38,570.0,6251.0,6251.0,52.631579,100.0,18729.0,18729.0,37.033684,72.0,72.0,56.6,P0,570.0,570.0,570.0,33.921053,37.0,52.289474,100.0,888826726.0,7401409.0,38,570.0,6251.0,6251.0,42.236842,100.0,18587.315789,18727.0,35.441316,72.0,72.0,54.94,P0,570.0,570.0,570.0,30.342105,34.0,42.473684,100.0,888826726.0,7401409.0,38,570.0,6251.0,6251.0,44.736842,100.0,18729.0,18729.0,35.301053,72.0,72.0,55.21,P0,570.0,570.0,570.0,44.710526,48.0,45.368421,100.0,888826726.0,7401409.0,38,570.0,l4,4,145.1,0.07748,5.0,570,39.043208,3665.044169,8,32,131072,24.076,4194304,1.0,4143.597506,100,72,32,311.0,0.0,1.393688,l40s,1,9001.0,9001.0,9.767442,44.0,38087.186047,38143.0,71.104186,350.0,350.0,103.57,P0,480.0,480.0,480.0,28.72093,30.0,15.813953,51.0,3277839.0,885170799.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,43,480.0,171.3,172.7,0.15528,20.0,480,True,4,decode_scale_to_4
12.75,0,,802.84,86.18,66.91,1669.91,25.09,INCONCLUSIVE_FINITE_POISSON,320,0.784062,1580.59,True,False,371.165377,14731.183576,32.0,8,overload_min_slo_violation,OVERLOAD_FALLBACK,6251.0,6251.0,27.118644,100.0,18763.542373,18859.0,39.132881,72.0,72.0,72.7,P0,1954.576271,2040.0,1620.0,46.559322,53.0,26.881356,100.0,1420877653.0,12765216.0,59,2040.0,6251.0,6251.0,25.423729,100.0,18734.288136,18757.0,38.336441,72.0,72.0,72.43,P0,1969.322034,2040.0,1560.0,36.559322,43.0,25.220339,100.0,1420877653.0,12765216.0,59,2040.0,6251.0,6251.0,30.966667,100.0,18767.7,18855.0,41.253667,72.0,72.0,72.83,P0,1952.0,2040.0,1560.0,35.033333,42.0,31.066667,100.0,1420877653.0,12765216.0,60,2040.0,6251.0,6251.0,26.666667,100.0,18734.066667,18755.0,39.674833,72.0,72.0,72.6,P0,1949.5,2040.0,1575.0,47.85,54.0,26.466667,100.0,1420877653.0,12765216.0,60,2040.0,l4,4,77.4,0.336346,8.0,2040,46.034949,6595.551236,8,32,131072,24.076,4194304,1.0,8135.632341,100,0,32,571.6,0.0,1.393688,l40s,2,9001.0,9001.0,6.529412,54.0,38143.0,38143.0,71.454559,350.0,350.0,111.41,P0,1755.0,1755.0,1755.0,29.441176,32.0,7.220588,52.0,6192187.0,1414928496.0,9001.0,9001.0,2.897059,44.0,37702.411765,37945.0,70.046765,350.0,350.0,107.51,P0,1755.0,1755.0,1755.0,29.455882,32.0,4.029412,45.0,6192187.0,1414928496.0,68,1755.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,68,1755.0,74.0,75.4,0.097036,16.0,1755,False,5,short_r32_capacity
19.7,0,,1039.6,95.1,70.47,705.51,8.12,INCONCLUSIVE_FINITE_POISSON,160,0.5075,2071.09,True,False,421.207786,21874.396071,16.0,8,overload_min_slo_violation,OVERLOAD_FALLBACK,6251.0,6251.0,33.746835,100.0,19008.037975,19389.0,42.466076,72.0,72.0,72.5,P0,1898.544304,2040.0,1455.0,50.392405,57.0,34.481013,100.0,2836069210.0,13785948.0,79,2040.0,6251.0,6251.0,34.615385,100.0,18942.205128,19387.0,42.239872,72.0,72.0,72.97,P0,1907.115385,2040.0,1515.0,39.282051,46.0,34.5,100.0,2836069210.0,13785948.0,78,2040.0,6251.0,6251.0,32.911392,100.0,19008.721519,19389.0,42.592025,72.0,72.0,72.21,P0,1914.113924,2040.0,1530.0,37.64557,44.0,33.835443,100.0,2836069210.0,13785948.0,79,2040.0,6251.0,6251.0,48.772152,100.0,18955.911392,19389.0,49.373165,72.0,72.0,72.49,P0,1826.392405,2040.0,1485.0,53.063291,60.0,48.531646,100.0,2836069210.0,13785948.0,79,2040.0,l4,4,66.4,0.604698,4.0,2040,136.714975,9450.777268,8,128,131072,24.076,16777216,1.0,12423.618803,100,0,128,872.7,0.0,5.574752,l40s,3,9001.0,9001.0,2.58427,29.0,38143.0,38143.0,68.878989,350.0,350.0,121.2,P0,1755.0,1755.0,1755.0,29.404494,31.0,2.898876,31.0,6038439.0,2829494651.0,9001.0,9001.0,2.314607,39.0,38020.280899,38145.0,70.082697,350.0,350.0,107.29,P0,1755.0,1755.0,1755.0,30.134831,32.0,2.752809,42.0,6038439.0,2829494651.0,89,1755.0,9001.0,9001.0,2.573034,30.0,37820.797753,38135.0,69.009551,350.0,350.0,109.73,P0,1755.0,1755.0,1755.0,29.460674,32.0,3.011236,34.0,6038439.0,2829494651.0,89,1755.0,,,,,,,,,,,,,,,,,,,,,0,,89,1755.0,90.7,96.3,0.182803,5.333333,1755,False,6,balanced_prefill_scale_to_3
22.66,0,,1355.59,88.02,71.49,582.7,10.59,INCONCLUSIVE_FINITE_POISSON,240,0.44125,2700.59,True,False,465.818822,25614.036552,24.0,8,overload_min_slo_violation,OVERLOAD_FALLBACK,6251.0,6251.0,50.60241,100.0,19389.0,19389.0,50.336265,72.0,72.0,72.51,P0,1796.385542,2040.0,1470.0,54.240964,61.0,50.493976,100.0,4241988438.0,17389390.0,83,2040.0,6251.0,6251.0,37.349398,100.0,19387.409639,19389.0,43.906988,72.0,72.0,72.5,P0,1879.337349,2040.0,1515.0,40.578313,47.0,37.253012,100.0,4241988438.0,17389390.0,83,2040.0,6251.0,6251.0,37.168675,100.0,19431.409639,19505.0,44.100241,72.0,72.0,72.53,P0,1868.13253,2040.0,1515.0,38.542169,45.0,37.156627,100.0,4241988438.0,17389390.0,83,2040.0,6251.0,6251.0,37.349398,100.0,19389.0,19389.0,45.002289,72.0,72.0,72.54,P0,1854.216867,2040.0,1455.0,54.578313,61.0,37.240964,100.0,4241988438.0,17389390.0,83,2040.0,l4,4,68.8,0.832167,6.0,2040,106.725152,10362.485945,8,128,131072,24.076,16777216,1.0,15251.550607,100,0,128,1068.8,0.0,5.574752,l40s,4,9001.0,9001.0,2.924731,41.0,38143.0,38143.0,68.681075,350.0,350.0,106.0,P0,1755.0,1755.0,1755.0,29.430108,32.0,3.16129,43.0,10317108.0,4236427358.0,9001.0,9001.0,3.380435,42.0,38145.0,38145.0,69.253152,350.0,350.0,107.02,P0,1755.0,1755.0,1755.0,30.173913,32.0,3.630435,44.0,10317108.0,4236427358.0,92,1755.0,9001.0,9001.0,3.521739,36.0,38135.0,38135.0,69.11663,350.0,350.0,104.11,P0,1755.0,1755.0,1755.0,29.608696,31.0,3.847826,39.0,10317108.0,4236427358.0,92,1755.0,9001.0,9001.0,1.902174,40.0,37679.152174,37837.0,70.245652,350.0,350.0,115.1,P0,1755.0,1755.0,1755.0,29.304348,31.0,2.130435,43.0,10317108.0,4236427358.0,92,1755.0,93,1755.0,93.7,99.3,0.225334,6.0,1755,False,7,balanced_prefill_scale_to_4
41.11,0,,498.17,64.1,60.58,266.49,0.97,INCONCLUSIVE_FINITE_POISSON,40,0.2425,528.33,True,True,492.730022,42122.503114,4.0,8,overload_min_slo_violation,OVERLOAD_FALLBACK,6251.0,6251.0,43.75,100.0,19389.0,19389.0,47.615313,72.0,72.0,72.2,P0,1869.140625,2040.0,1515.0,58.203125,65.0,43.75,100.0,184034593.0,5952282.0,128,2040.0,6251.0,6251.0,78.90625,100.0,19389.0,19389.0,62.715547,72.0,72.0,72.66,P0,1737.65625,2040.0,1545.0,49.421875,55.0,78.890625,100.0,184043602.0,5952282.0,128,2040.0,6251.0,6251.0,43.307087,100.0,19505.0,19505.0,47.210315,72.0,72.0,72.2,P0,1903.818898,2040.0,1605.0,42.03937,49.0,43.307087,100.0,184034593.0,5922286.0,127,2040.0,6251.0,6251.0,43.75,100.0,19389.0,19389.0,48.141172,72.0,72.0,72.76,P0,1859.648438,2040.0,1515.0,58.679688,66.0,43.742188,100.0,184043602.0,5952282.0,128,2040.0,l4,4,61.8,0.685124,1.0,2040,1053.062578,17971.601052,8,32,131072,24.076,4194304,1.0,24150.902063,100,0,512,1313.2,0.0,1.393688,l40s,4,9001.0,9001.0,0.164384,24.0,38143.0,38143.0,69.20137,350.0,350.0,82.83,P0,2265.0,2265.0,2265.0,30.0,30.0,0.157534,23.0,1377756.0,183036730.0,9001.0,9001.0,0.157534,23.0,38145.0,38145.0,71.847123,350.0,350.0,87.34,P0,2265.0,2265.0,2265.0,30.726027,31.0,0.150685,22.0,1374748.0,183036176.0,146,2265.0,9001.0,9001.0,0.417808,45.0,38135.0,38135.0,70.10589,350.0,350.0,81.87,P0,2265.0,2265.0,2265.0,30.020548,31.0,0.40411,43.0,1374748.0,183036176.0,146,2265.0,9001.0,9001.0,0.0,0.0,37837.0,37837.0,71.238151,350.0,350.0,82.9,P0,2265.0,2265.0,2265.0,30.0,30.0,0.0,0.0,1377756.0,183036730.0,146,2265.0,146,2265.0,88.9,90.3,0.088827,1.0,2265,False,8,decode_heavy_capacity
18.92,0,,541.21,85.04,71.57,591.84,4.23,INCONCLUSIVE_FINITE_POISSON,80,0.52875,4866.68,True,False,496.457186,21448.764282,8.0,8,overload_min_slo_violation,OVERLOAD_FALLBACK,6251.0,6251.0,38.461538,100.0,20101.615385,21709.0,45.855846,72.0,72.0,72.54,P0,1844.307692,2040.0,1350.0,61.415385,66.0,38.446154,100.0,11379542332.0,22352200.0,65,2040.0,6251.0,6251.0,38.461538,100.0,20070.846154,21709.0,44.913538,72.0,72.0,72.37,P0,1867.846154,2040.0,1410.0,49.4,53.0,39.876923,100.0,11379529718.0,22322148.0,65,2040.0,6251.0,6251.0,55.384615,100.0,20231.461538,21825.0,52.628923,72.0,72.0,72.54,P0,1789.846154,2040.0,1260.0,45.846154,50.0,55.369231,100.0,11379542332.0,22352200.0,65,2040.0,6251.0,6251.0,39.661538,100.0,20084.076923,21709.0,46.660769,72.0,72.0,72.31,P0,1833.923077,2040.0,1335.0,62.169231,67.0,39.415385,100.0,11379542332.0,22352200.0,65,2040.0,l4,4,170.7,0.742426,2.0,2040,268.109554,8496.593389,8,1024,131072,24.076,134217728,1.0,12952.170893,100,0,128,1105.2,0.0,44.598016,l40s,4,9001.0,9001.0,2.135135,36.0,38224.297297,38327.0,73.711622,350.0,350.0,135.85,P0,1755.0,1755.0,1755.0,30.27027,38.0,5.594595,77.0,16412333.0,11374791488.0,9001.0,9001.0,2.013699,35.0,38237.054795,38355.0,74.961507,350.0,350.0,136.98,P0,1755.0,1755.0,1755.0,30.657534,37.0,5.232877,75.0,16405165.0,11374767475.0,73,1755.0,9001.0,9001.0,2.684932,38.0,38214.890411,38319.0,74.949315,350.0,350.0,151.65,P0,1755.0,1755.0,1755.0,30.630137,38.0,6.739726,84.0,16405165.0,11374767475.0,73,1755.0,9001.0,9001.0,3.109589,43.0,37931.739726,38005.0,77.125616,350.0,350.0,156.03,P0,1755.0,1755.0,1755.0,30.726027,37.0,7.287671,91.0,16405165.0,11374767475.0,73,1755.0,74,1755.0,326.0,370.6,0.103149,2.0,1755,False,9,long_prompt_capacity
29.09,0,,1408.25,86.84,71.92,469.93,11.0,INCONCLUSIVE_FINITE_POISSON,320,0.34375,2805.5,True,True,527.442512,27402.531449,32.0,8,overload_min_slo_violation,OVERLOAD_FALLBACK,6251.0,6251.0,52.605263,100.0,21711.631579,21717.0,51.941711,72.0,72.0,72.49,P0,1756.184211,2040.0,1440.0,63.157895,67.0,52.25,100.0,5641704299.0,15723129.0,76,2040.0,6251.0,6251.0,52.631579,100.0,21711.631579,21717.0,50.939211,72.0,72.0,72.62,P0,1792.105263,2040.0,1470.0,49.328947,53.0,52.460526,100.0,5641730066.0,15758247.0,76,2040.0,6251.0,6251.0,52.815789,100.0,21825.0,21825.0,51.627368,72.0,72.0,72.61,P0,1789.736842,2040.0,1485.0,46.289474,50.0,52.552632,100.0,5641704299.0,15723129.0,76,2040.0,6251.0,6251.0,67.105263,100.0,21710.210526,21713.0,58.108026,72.0,72.0,72.54,P0,1664.210526,2040.0,1395.0,65.789474,70.0,67.697368,100.0,5641730066.0,15758247.0,76,2040.0,l4,4,69.1,0.974071,8.0,2040,85.632911,11306.540059,8,128,131072,24.076,16777216,1.0,16095.99139,100,0,128,1164.4,0.0,5.574752,l40s,4,9001.0,9001.0,3.707865,42.0,38327.0,38327.0,76.791124,350.0,350.0,124.68,P0,2265.0,2265.0,2265.0,30.629213,33.0,3.921348,43.0,12299069.0,5640537260.0,9001.0,9001.0,5.022727,44.0,38355.0,38355.0,78.844091,350.0,350.0,122.97,P0,2265.0,2265.0,2265.0,31.397727,34.0,5.352273,46.0,12299069.0,5640537260.0,88,2265.0,9001.0,9001.0,4.159091,38.0,38320.068182,38321.0,76.008636,350.0,350.0,116.08,P0,2265.0,2265.0,2265.0,31.261364,34.0,4.636364,40.0,12299069.0,5640537260.0,88,2265.0,9001.0,9001.0,5.511364,42.0,38005.0,38005.0,77.599545,350.0,350.0,136.45,P0,2265.0,2265.0,2265.0,30.920455,34.0,5.943182,46.0,12299069.0,5640537260.0,88,2265.0,89,2265.0,107.9,113.5,0.795763,8.0,2265,False,10,balanced_extreme_capacity
